time,loss,left,right,up,down,highest_reward,average_reward,steps,games,step_per_games
1472,0.13726753,1503,1456,598,610,8.4,1.6613127,4167,138,30
1473,0.15525141,1506,1502,611,589,9.900005,1.7640904,4208,135,31
1474,0.12393501,1475,1433,596,589,7.999998,1.5688962,4093,139,29
1475,0.1396693,1489,1440,589,603,12.000009,1.7077628,4121,137,30
1476,0.1460307,1480,1444,599,589,8.700001,1.7035726,4112,135,30
1477,0.14755812,1528,1487,599,610,10.4000025,1.7476777,4224,138,30
1478,0.14103687,1464,1448,598,605,9.0,1.6631085,4115,135,30
1479,0.13858365,1531,1446,582,589,11.100005,1.6596171,4148,138,30
1480,0.14440094,1508,1464,607,583,9.900001,1.7371676,4162,134,31
1481,0.13435496,1497,1457,602,585,9.5,1.5962064,4141,139,29
1482,0.14642812,1527,1473,601,589,9.700005,1.711549,4190,136,30
1483,0.13819799,1512,1496,592,591,11.000006,1.7151736,4191,137,30
1484,0.13973641,1511,1456,585,588,9.199998,1.6905044,4140,136,30
1485,0.1496737,1526,1460,590,606,11.200006,1.7616429,4182,136,30
1486,0.15307152,1506,1487,585,595,9.799999,1.8129623,4173,133,31
1487,0.13978212,1487,1465,573,600,7.5999975,1.6181799,4125,137,30
1488,0.13329399,1504,1459,573,579,9.499999,1.6631082,4115,136,30
1489,0.14074284,1525,1478,592,590,9.6,1.7109177,4185,137,30
1490,0.15691131,1512,1476,585,580,10.400006,1.8372716,4153,132,31
1491,0.14758871,1504,1453,582,596,12.40001,1.7787162,4135,133,31
1492,0.12632221,1467,1460,598,600,10.400003,1.5511975,4125,141,29
1493,0.13064039,1479,1459,579,612,9.100001,1.6215042,4129,137,30
1494,0.15120126,1492,1453,587,593,12.100008,1.8187612,4125,131,31
1495,0.15196157,1482,1447,588,609,12.00001,1.8676909,4126,129,31
1496,0.15710218,1496,1471,606,600,8.900002,1.8741173,4173,131,31
1497,0.13510908,1495,1460,609,614,10.100002,1.6948038,4178,137,30
1498,0.13053258,1494,1455,597,604,8.199998,1.6349375,4150,138,30
1499,0.12619483,1485,1451,607,601,10.500003,1.6139694,4144,138,30
1500,0.13246864,1480,1443,596,594,11.200003,1.6942352,4113,136,30
1501,0.15060192,1479,1459,601,597,9.600004,1.7731119,4136,133,31
1502,0.11758857,1456,1450,610,604,8.700001,1.5670849,4120,139,29
1503,0.12846424,1467,1438,612,593,10.500006,1.6240363,4110,136,30
1504,0.14343295,1474,1457,615,592,10.8,1.6738254,4138,136,30
1505,0.145647,1519,1474,621,608,9.400001,1.7170749,4222,136,31
1506,0.13794897,1494,1462,598,602,9.900002,1.7093571,4156,134,31
1507,0.13935778,1508,1465,602,600,10.400003,1.835207,4175,131,31
1508,0.15080138,1482,1461,607,603,9.900002,1.7829014,4153,132,31
1509,0.13835935,1505,1452,597,605,8.8,1.6825176,4159,136,30
1510,0.1444856,1478,1467,596,596,9.2,1.7248708,4137,135,30
1511,0.14018862,1509,1479,598,586,10.300003,1.7125812,4172,136,30
1512,0.12703963,1491,1459,592,597,9.0,1.6006739,4139,139,29
1513,0.1421681,1492,1468,584,592,9.100001,1.6690743,4136,135,30
1514,0.15132947,1507,1489,592,606,10.400002,1.7578185,4194,135,31
1515,0.1323689,1466,1481,598,601,9.700001,1.595632,4146,139,29
1516,0.1406505,1480,1454,583,589,8.700001,1.6935436,4106,134,30
1517,0.1334791,1507,1474,595,600,9.700003,1.6920713,4176,136,30
1518,0.13396963,1490,1470,575,604,11.000006,1.7081645,4139,136,30
1519,0.12985149,1495,1443,573,589,10.200003,1.6319983,4100,136,30
1520,0.14059795,1466,1443,565,585,8.199999,1.7390954,4059,130,31
1521,0.14253756,1520,1457,593,598,11.300007,1.7595466,4168,135,30
1522,0.1382563,1489,1463,591,587,9.200001,1.7049373,4130,134,30
1523,0.12438107,1464,1463,583,589,10.200003,1.6069998,4099,137,29
1524,0.12571374,1485,1454,590,599,8.7,1.5569018,4128,140,29
1525,0.13933723,1495,1461,577,597,9.200002,1.723678,4130,136,30
1526,0.1339984,1508,1474,604,594,7.499998,1.5905004,4180,139,30
1527,0.14483976,1488,1475,596,590,10.400002,1.7126995,4149,135,30
1528,0.14879641,1488,1470,587,600,10.000001,1.7955587,4145,132,31
1529,0.13521856,1476,1461,587,579,8.900002,1.6459882,4103,135,30
1530,0.14373839,1495,1488,596,591,10.0,1.93477,4170,129,32
1531,0.13106088,1501,1445,594,589,9.000001,1.712616,4129,134,30
1532,0.14225948,1505,1463,588,594,10.300003,1.7459257,4150,135,30
1533,0.12606329,1482,1434,587,605,8.9,1.678454,4108,134,30
1534,0.14687645,1487,1479,592,607,10.700005,1.7764202,4165,135,30
1535,0.1362309,1495,1462,599,591,10.200002,1.6821774,4147,136,30
1536,0.15202913,1496,1451,575,596,10.800005,1.849973,4118,131,31
1537,0.13680401,1511,1458,584,590,8.700001,1.6699468,4143,135,30
1538,0.14247692,1485,1451,587,593,9.900002,1.8091573,4116,130,31
1539,0.1339523,1496,1463,580,588,8.399999,1.7346479,4127,133,31
1540,0.14654292,1499,1441,575,607,10.400003,1.7474505,4122,135,30
1541,0.1440747,1512,1480,604,596,9.8,1.7212291,4192,135,31
1542,0.1273118,1500,1476,602,598,10.100001,1.6351032,4176,139,30
1543,0.14728263,1502,1452,574,600,11.2000065,1.7992225,4128,133,31
1544,0.13246489,1513,1475,599,615,10.600003,1.6132529,4202,141,29
1545,0.13305528,1518,1456,578,599,9.600004,1.7046714,4151,136,30
1546,0.13766353,1471,1461,602,599,10.500004,1.7212411,4133,134,30
1547,0.14333755,1481,1466,580,596,10.400003,1.7585472,4123,133,31
1548,0.13371718,1502,1454,571,592,9.800001,1.680721,4119,136,30
1549,0.13734877,1502,1487,578,617,11.300005,1.5992807,4184,140,29
1550,0.12868686,1523,1472,600,602,9.799999,1.6266594,4197,139,30
1551,0.14304537,1502,1467,589,588,10.200003,1.7175325,4146,136,30
1552,0.1500772,1490,1461,571,593,10.7000065,1.8524404,4115,129,31
1553,0.14532527,1522,1477,584,584,11.700006,1.8634002,4167,131,31
1554,0.14794503,1495,1470,583,600,10.700005,1.7544336,4148,135,30
1555,0.12687966,1517,1474,580,603,11.4000025,1.6327003,4174,140,29
1556,0.13145879,1500,1454,563,594,8.699999,1.6903653,4111,134,30
1557,0.12620266,1487,1476,582,598,10.700005,1.6101112,4143,138,30
1558,0.14081517,1531,1483,589,586,9.900003,1.7591764,4189,136,30
1559,0.12717661,1521,1479,578,586,9.700001,1.7106127,4164,135,30
1560,0.1349017,1491,1474,568,581,9.599998,1.6926328,4114,134,30
1561,0.13162507,1512,1491,567,596,10.300001,1.7069108,4166,137,30
1562,0.13890094,1505,1476,560,595,10.600008,1.6971208,4136,136,30
1563,0.13592945,1525,1487,570,594,8.299999,1.728015,4176,135,30
1564,0.13774684,1503,1483,571,585,9.300001,1.7309972,4142,134,30
1565,0.117551625,1526,1464,570,604,8.4,1.5121255,4164,143,29
1566,0.13056536,1507,1464,559,577,9.600004,1.7168226,4107,134,30
1567,0.12827331,1510,1457,561,588,10.700005,1.6593269,4116,136,30
1568,0.13769463,1519,1485,564,587,10.300002,1.8398055,4155,132,31
1569,0.12565069,1486,1463,554,581,9.199999,1.6464959,4084,134,30
1570,0.12565653,1534,1488,556,585,8.899998,1.7637017,4163,133,31
1571,0.1274819,1525,1487,555,581,10.500002,1.69602,4148,137,30
1572,0.12489048,1534,1468,547,580,10.300006,1.7158126,4129,135,30
1573,0.1352483,1527,1471,554,574,10.600003,1.8057905,4126,132,31
1574,0.123244196,1541,1469,562,584,11.600004,1.7664082,4156,133,31
1575,0.116347544,1532,1491,556,591,9.399999,1.6122037,4170,139,30
1576,0.13439052,1542,1477,563,599,9.0999975,1.7010744,4181,136,30
1577,0.13175198,1538,1481,563,591,9.700004,1.7734942,4173,134,31
1578,0.14665772,1526,1471,566,584,9.800004,1.9538918,4147,128,32
1579,0.1193425,1513,1465,558,589,8.7,1.6049429,4125,139,29
1580,0.14183526,1516,1464,569,585,10.100002,1.864052,4134,130,31
1581,0.11956701,1521,1465,554,588,8.499999,1.531369,4128,142,29
1582,0.13476165,1544,1494,568,591,7.9999976,1.6939454,4197,137,30
1583,0.121301204,1519,1465,557,568,8.599999,1.5848846,4109,139,29
1584,0.1433607,1521,1484,557,583,9.8,1.8449676,4145,130,31
1585,0.12221818,1513,1458,550,569,10.300003,1.6481154,4090,135,30
1586,0.13979785,1519,1503,570,591,10.100003,1.8020298,4183,134,31
1587,0.13248965,1509,1486,558,599,10.000003,1.7036586,4152,136,30
1588,0.1382792,1512,1450,556,579,8.900001,1.7811056,4097,131,31
1589,0.12693648,1500,1471,568,584,8.4,1.5694131,4123,139,29
1590,0.11346849,1493,1453,569,580,8.699999,1.5115483,4095,141,29
1591,0.12928374,1546,1494,565,591,8.800001,1.7186583,4196,136,30
1592,0.12355088,1536,1481,571,583,10.300002,1.7871714,4171,134,31
1593,0.1404253,1503,1474,576,593,9.600001,1.6462108,4146,138,30
1594,0.13479343,1524,1470,574,599,8.7,1.6660165,4167,136,30
1595,0.11930037,1496,1478,568,583,9.1,1.6072947,4125,138,29
1596,0.12667002,1508,1437,559,578,8.499999,1.664819,4082,133,30
1597,0.12914823,1507,1458,555,584,7.9999976,1.6751198,4104,134,30
1598,0.12791567,1532,1465,539,595,9.6,1.7353398,4131,133,31
1599,0.118080534,1542,1466,569,596,9.7,1.5865785,4173,141,29
1600,0.11992284,1507,1478,559,570,8.999998,1.7108873,4114,134,30
1601,0.12492693,1525,1502,552,610,8.899998,1.7036027,4189,137,30
1602,0.11369587,1520,1469,547,582,8.7,1.5677247,4118,138,29
1603,0.11957696,1525,1496,552,587,9.400003,1.5859834,4160,141,29
1604,0.10975375,1529,1460,554,581,10.4000025,1.6269374,4124,138,29
1605,0.12538052,1528,1464,544,569,10.600003,1.7087427,4105,135,30
1606,0.11675564,1540,1474,553,580,8.399999,1.5945722,4147,138,30
1607,0.11788742,1531,1470,558,582,8.799999,1.663485,4141,138,30
1608,0.13445123,1537,1470,552,586,10.900004,1.7532425,4145,135,30
1609,0.119544804,1552,1467,566,581,10.700003,1.7097427,4166,136,30
1610,0.12592322,1505,1469,548,590,7.899998,1.5712038,4112,138,29
1611,0.11535804,1499,1468,559,595,8.7,1.552582,4121,139,29
1612,0.115894996,1497,1439,568,577,7.999999,1.5006586,4081,139,29
1613,0.13524325,1539,1475,578,588,10.800005,1.7472225,4180,135,30
1614,0.13922416,1529,1481,583,613,10.000005,1.6976438,4206,139,30
1615,0.14635073,1508,1497,593,598,11.500007,1.7687536,4196,134,31
1616,0.14450909,1487,1459,595,585,10.400003,1.7072934,4126,134,30
1617,0.13546753,1475,1452,595,602,7.1999974,1.6634309,4124,134,30
1618,0.13342126,1469,1437,605,614,8.799997,1.6469069,4125,136,30
1619,0.13823394,1489,1446,605,598,9.700001,1.7287067,4138,134,30
1620,0.112935446,1460,1437,622,596,9.700001,1.5618937,4115,141,29
1621,0.13151506,1474,1447,618,600,9.6,1.7550352,4139,133,31
1622,0.13216104,1482,1449,622,616,9.9000025,1.7127342,4169,137,30
1623,0.13046911,1493,1465,626,620,10.300002,1.7613202,4204,135,31
1624,0.11969786,1501,1458,631,602,9.400002,1.640217,4192,139,30
1625,0.13608877,1493,1460,614,618,10.800004,1.7548602,4185,137,30
1626,0.12652396,1464,1425,624,601,10.100002,1.6928027,4114,134,30
1627,0.1395288,1477,1441,604,607,9.600003,1.8101218,4129,130,31
1628,0.130965,1477,1430,589,598,8.700001,1.692206,4094,134,30
1629,0.12191863,1471,1449,604,596,9.299999,1.7494879,4120,134,30
1630,0.13360243,1484,1441,607,600,10.200003,1.6943583,4132,137,30
1631,0.14061749,1491,1450,600,611,8.599999,1.7097768,4152,134,30
1632,0.12720916,1487,1443,583,585,9.800001,1.8415542,4098,128,32
1633,0.13108775,1485,1441,600,589,7.8999987,1.6221361,4115,136,30
1634,0.12127755,1494,1460,589,597,9.5,1.6045147,4140,138,30
1635,0.13181396,1501,1475,604,595,8.299998,1.6726441,4175,137,30
1636,0.1316491,1487,1461,598,595,8.6,1.5754867,4141,139,29
1637,0.12565096,1490,1459,575,584,8.800001,1.6622907,4108,136,30
1638,0.1421799,1538,1475,577,600,10.500004,1.8113824,4190,134,31
1639,0.12770937,1515,1470,575,584,9.900002,1.6493218,4144,136,30
1640,0.12577689,1499,1472,547,573,9.199999,1.7179883,4091,133,30
1641,0.1136783,1533,1473,552,567,8.599999,1.5613794,4125,140,29
1642,0.10485808,1564,1483,548,576,8.0999975,1.5970007,4171,139,30
1643,0.10500944,1577,1494,545,590,10.300003,1.640773,4206,140,30
1644,0.094584234,1550,1502,539,579,9.3,1.4956329,4170,144,28
1645,0.11185146,1540,1490,533,578,10.100002,1.7951437,4141,132,31
1646,0.104591094,1521,1477,535,569,7.999997,1.6154778,4102,136,30
1647,0.110021256,1535,1472,532,574,9.700001,1.8205906,4113,130,31
1648,0.11746255,1537,1475,538,595,10.100002,1.7389603,4145,134,30
1649,0.12511314,1522,1455,560,569,8.8,1.6351175,4106,136,30
1650,0.11785147,1539,1507,558,587,8.499999,1.6428274,4191,138,30
1651,0.13235864,1542,1497,581,592,9.700003,1.7434921,4212,137,30
1652,0.15077846,1511,1488,576,590,11.2000065,1.8831912,4165,130,32
1653,0.12878677,1515,1464,584,581,10.400003,1.6673722,4144,138,30
1654,0.12581934,1500,1455,584,591,9.800001,1.6489327,4130,137,30
1655,0.13616122,1492,1466,580,594,10.500003,1.6944798,4132,135,30
1656,0.13970079,1503,1485,593,599,10.000005,1.7376775,4180,134,31
1657,0.12731045,1497,1463,598,593,8.800001,1.7352419,4151,134,30
1658,0.12526004,1488,1478,601,604,8.9000025,1.6422898,4171,138,30
1659,0.12369197,1481,1431,605,610,9.3,1.661277,4127,137,30
1660,0.13535482,1465,1451,598,600,9.5,1.6916606,4114,134,30
1661,0.12369713,1485,1483,625,601,8.900002,1.7633499,4194,134,31
1662,0.12552297,1483,1441,632,614,11.2000065,1.6953455,4170,137,30
1663,0.12815641,1466,1437,604,602,8.900001,1.8149159,4109,132,31
1664,0.1275491,1483,1455,609,597,8.900001,1.8453645,4144,131,31
1665,0.11954463,1450,1430,627,605,9.300002,1.630348,4112,137,30
1666,0.136772,1482,1454,618,602,10.5,1.8609213,4156,132,31
1667,0.11449083,1446,1420,608,605,9.099999,1.5372374,4079,139,29
1668,0.121399745,1453,1430,627,586,9.000001,1.5582498,4096,140,29
